match_id,placement,level,players_eliminated,time_eliminated,total_damage_to_players,augments,traits,units
EUW1_7313602843,2,9,1,2151.443359375,136,[],"['TFT13_JunkerKing', 'TFT13_MissMageTrait', 'TFT13_Rebel', 'TFT13_Titan']","[{'character_id': 'TFT13_Irelia', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Vex', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Sett', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Zoe', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 2, 'items': []}, {'character_id': 'tft13_jinx', 'tier': 1, 'items': []}, {'character_id': 'TFT13_MissMage', 'tier': 1, 'items': []}]"
EUW1_7313602843,1,9,2,2151.443359375,166,[],"['TFT13_Bruiser', 'TFT13_Experiment', 'TFT13_MachineHerald', 'TFT13_MissMageTrait', 'TFT13_Pugilist', 'TFT13_Sniper', 'TFT13_Squad']","[{'character_id': 'TFT13_Shooter', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Urgot', 'tier': 2, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Twitch', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Caitlyn', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Viktor', 'tier': 1, 'items': []}, {'character_id': 'TFT13_MissMage', 'tier': 1, 'items': []}]"
EUW1_7313602843,3,9,1,2083.09130859375,155,[],"['TFT13_Family', 'TFT13_HighRoller', 'TFT13_Pugilist', 'TFT13_Scrap', 'TFT13_Warband', 'TFT13_Watcher']","[{'character_id': 'TFT13_Darius', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Draven', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Blue', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Red', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Urgot', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Prime', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Lieutenant', 'tier': 2, 'items': []}]"
EUW1_7313602843,6,7,2,1581.85107421875,65,[],"['TFT13_Ambassador', 'TFT13_BloodHunter', 'TFT13_Challenger', 'TFT13_Squad', 'TFT13_Titan', 'TFT13_Warband']","[{'character_id': 'TFT13_Nocturne', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Akali', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 3, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}]"
EUW1_7313602843,5,8,0,1670.031494140625,58,[],"['TFT13_Bruiser', 'TFT13_Invoker', 'TFT13_Rebel', 'TFT13_Titan']","[{'character_id': 'TFT13_Morgana', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vex', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Sett', 'tier': 2, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Malzahar', 'tier': 1, 'items': []}]"
EUW1_7313602843,4,9,1,1673.786376953125,79,[],"['TFT13_Academy', 'TFT13_JunkerKing', 'TFT13_MachineHerald', 'TFT13_Martialist', 'TFT13_Rebel', 'TFT13_Scrap', 'TFT13_Titan']","[{'character_id': 'TFT13_Lux', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Irelia', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Leona', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ezreal', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Viktor', 'tier': 1, 'items': []}]"
EUW1_7316417222,6,8,0,1715.951171875,61,[],"['TFT13_Ambassador', 'TFT13_Bruiser', 'TFT13_Experiment', 'TFT13_Sniper']","[{'character_id': 'TFT13_Zyra', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Urgot', 'tier': 2, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 1, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Twitch', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Caitlyn', 'tier': 2, 'items': []}]"
EUW1_7316417222,1,9,5,2210.32568359375,207,[],"['TFT13_Invoker', 'TFT13_JunkerKing', 'TFT13_Titan']","[{'character_id': 'TFT13_Morgana', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Vex', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 3, 'items': []}, {'character_id': 'TFT13_RenataGlasc', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Malzahar', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}]"
EUW1_7316417222,2,9,0,2210.32568359375,168,[],"['TFT13_Ambassador', 'TFT13_Cabal', 'TFT13_FormSwapper', 'TFT13_Sorcerer']","[{'character_id': 'TFT13_Zyra', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vladimir', 'tier': 1, 'items': []}, {'character_id': 'tft13_swain', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Nami', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Zoe', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 2, 'items': []}, {'character_id': 'TFT13_LeBlanc', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Sion', 'tier': 2, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 2, 'items': []}]"
EUW1_7316417222,8,7,0,1502.41552734375,36,[],"['TFT13_Rebel', 'TFT13_Titan']","[{'character_id': 'TFT13_Irelia', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Sett', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Zoe', 'tier': 1, 'items': []}, {'character_id': 'tft13_jinx', 'tier': 1, 'items': []}]"
EUW1_7316417222,7,8,0,1564.0289306640625,63,[],"['TFT13_Ambassador', 'TFT13_FormSwapper', 'TFT13_Sorcerer', 'TFT13_Warband']","[{'character_id': 'TFT13_Tristana', 'tier': 2, 'items': []}, {'character_id': 'tft13_swain', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Nami', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 1, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 1, 'items': []}]"
EUW1_7316417222,4,8,0,1815.193115234375,87,[],"['TFT13_Ambassador', 'TFT13_Hextech', 'TFT13_Hoverboard', 'TFT13_MissMageTrait', 'TFT13_Sniper', 'TFT13_Watcher']","[{'character_id': 'TFT13_Amumu', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Prime', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Zeri', 'tier': 3, 'items': []}, {'character_id': 'TFT13_KogMaw', 'tier': 2, 'items': []}, {'character_id': 'TFT13_FlyGuy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 1, 'items': []}, {'character_id': 'TFT13_MissMage', 'tier': 1, 'items': []}]"
EUW1_7316417222,3,9,1,2109.412109375,154,[],"['TFT13_Ambassador', 'TFT13_BloodHunter', 'TFT13_Challenger', 'TFT13_FormSwapper', 'TFT13_Infused', 'TFT13_JunkerKing', 'TFT13_Scrap', 'TFT13_Titan', 'TFT13_Warband']","[{'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'tft13_swain', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Cassiopeia', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Mordekaiser', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}]"
EUW1_7316417222,5,8,0,1722.0635986328125,64,[],"['TFT13_Ambassador', 'TFT13_Family', 'TFT13_HighRoller', 'TFT13_Pugilist', 'TFT13_Scrap', 'TFT13_Warband', 'TFT13_Watcher']","[{'character_id': 'TFT13_Darius', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Draven', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Blue', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Red', 'tier': 4, 'items': []}, {'character_id': 'TFT13_Prime', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Lieutenant', 'tier': 1, 'items': []}]"
EUW1_7315373385,2,8,1,1940.9305419921875,119,[],"['TFT13_Ambassador', 'TFT13_Challenger', 'TFT13_Rebel', 'TFT13_Squad', 'TFT13_Titan', 'TFT13_Warband']","[{'character_id': 'TFT13_Irelia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Nocturne', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Akali', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 3, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}]"
EUW1_7315373385,7,8,0,1638.542724609375,63,[],"['TFT13_Invoker', 'TFT13_Titan']","[{'character_id': 'TFT13_Singed', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Vex', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Leona', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 3, 'items': []}, {'character_id': 'TFT13_RenataGlasc', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Malzahar', 'tier': 1, 'items': []}]"
EUW1_7315373385,3,9,1,1883.6492919921875,122,[],"['TFT13_Bruiser', 'TFT13_Experiment', 'TFT13_Infused', 'TFT13_JunkerKing', 'TFT13_MachineHerald', 'TFT13_Scrap', 'TFT13_Sniper', 'TFT13_Squad', 'TFT13_Titan']","[{'character_id': 'TFT13_Trundle', 'tier': 1, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 1, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Twitch', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Mordekaiser', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Caitlyn', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Viktor', 'tier': 1, 'items': []}]"
EUW1_7315373385,6,7,1,1634.186767578125,63,[],"['TFT13_Ambassador', 'TFT13_Hoverboard', 'TFT13_Sniper', 'TFT13_Watcher']","[{'character_id': 'TFT13_Shooter', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Vladimir', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Prime', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Zeri', 'tier': 3, 'items': []}, {'character_id': 'TFT13_FlyGuy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 1, 'items': []}]"
EUW1_7315373385,1,10,3,1940.9305419921875,195,[],"['TFT13_Ambassador', 'TFT13_Cabal', 'TFT13_Infused', 'TFT13_Sorcerer', 'TFT13_Watcher']","[{'character_id': 'TFT13_Vladimir', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Ziggs', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Blitzcrank', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Cassiopeia', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Silco', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 1, 'items': []}, {'character_id': 'TFT13_LeBlanc', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Mordekaiser', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Sion', 'tier': 2, 'items': []}]"
EUW1_7315373385,5,8,0,1637.5413818359375,60,[],"['TFT13_Ambassador', 'TFT13_Family', 'TFT13_Pugilist', 'TFT13_Scrap', 'TFT13_Warband', 'TFT13_Watcher']","[{'character_id': 'TFT13_Darius', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Draven', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Blue', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Red', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Urgot', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Prime', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}]"
EUW1_7315373385,4,9,1,1875.5380859375,116,[],"['TFT13_Bruiser', 'TFT13_Experiment', 'TFT13_FormSwapper', 'TFT13_Hextech', 'TFT13_Infused', 'TFT13_Sniper', 'TFT13_Squad']","[{'character_id': 'TFT13_Shooter', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Blitzcrank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_KogMaw', 'tier': 2, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Twitch', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Caitlyn', 'tier': 2, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 1, 'items': []}]"
EUW1_7315373385,8,6,0,1282.6094970703125,15,[],"['TFT13_Ambassador', 'TFT13_Sorcerer', 'TFT13_Watcher']","[{'character_id': 'TFT13_Vladimir', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Tristana', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Nami', 'tier': 2, 'items': []}, {'character_id': 'TFT13_FlyGuy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 1, 'items': []}]"
EUW1_7304971184,2,9,2,2189.003662109375,148,[],"['TFT13_Bruiser', 'TFT13_HighRoller', 'TFT13_MissMageTrait', 'TFT13_Pugilist', 'TFT13_Sniper', 'TFT13_Squad']","[{'character_id': 'TFT13_Fish', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Shooter', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Lieutenant', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Caitlyn', 'tier': 2, 'items': []}, {'character_id': 'TFT13_MissMage', 'tier': 1, 'items': []}]"
EUW1_7304971184,3,9,0,2126.74951171875,134,[],"['TFT13_Ambassador', 'TFT13_Challenger', 'TFT13_Hextech', 'TFT13_JunkerKing', 'TFT13_Squad', 'TFT13_Titan', 'TFT13_Warband']","[{'character_id': 'TFT13_Nocturne', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Akali', 'tier': 2, 'items': []}, {'character_id': 'TFT13_KogMaw', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}]"
EUW1_7304971184,1,9,3,2189.003662109375,190,[],"['TFT13_Ambassador', 'TFT13_Martialist', 'TFT13_Sorcerer', 'TFT13_Watcher']","[{'character_id': 'TFT13_Amumu', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vladimir', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Tristana', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Nami', 'tier': 2, 'items': []}, {'character_id': 'TFT13_FlyGuy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 1, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 1, 'items': []}]"
EUW1_7304971184,8,8,0,1328.061767578125,18,[],"['TFT13_Ambusher', 'TFT13_Bruiser', 'TFT13_FormSwapper', 'TFT13_HighRoller', 'TFT13_Hoverboard', 'TFT13_JunkerKing', 'TFT13_Pugilist', 'TFT13_Scrap']","[{'character_id': 'TFT13_Blue', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Trundle', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Lieutenant', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}]"
EUW1_7304971184,5,8,0,1978.0667724609375,111,[],"['TFT13_Cabal', 'TFT13_Infused', 'TFT13_MissMageTrait']","[{'character_id': 'TFT13_Vladimir', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ziggs', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Blitzcrank', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Cassiopeia', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Silco', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_MissMage', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Sion', 'tier': 1, 'items': []}]"
EUW1_7304971184,6,8,0,1815.9346923828125,72,[],"['TFT13_Ambassador', 'TFT13_Cabal', 'TFT13_FormSwapper', 'TFT13_Sorcerer', 'TFT13_Warband', 'TFT13_Watcher']","[{'character_id': 'TFT13_Vladimir', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Tristana', 'tier': 1, 'items': []}, {'character_id': 'tft13_swain', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Nami', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_LeBlanc', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Sion', 'tier': 2, 'items': []}]"
EUW1_7304971184,4,9,0,1974.70654296875,127,[],[],"[{'character_id': 'TFT13_Elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Twitch', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_LeBlanc', 'tier': 1, 'items': []}]"
EUW1_7304971184,7,7,1,1526.1954345703125,26,[],"['TFT13_Invoker', 'TFT13_Titan']","[{'character_id': 'TFT13_Morgana', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Singed', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Vex', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_RenataGlasc', 'tier': 3, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 1, 'items': []}]"
EUW1_7316464274,8,7,0,1577.402587890625,59,[],"['TFT13_Ambassador', 'TFT13_Hextech', 'TFT13_Hoverboard', 'TFT13_Sniper', 'TFT13_Watcher']","[{'character_id': 'TFT13_Amumu', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Prime', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Zeri', 'tier': 3, 'items': []}, {'character_id': 'TFT13_KogMaw', 'tier': 2, 'items': []}, {'character_id': 'TFT13_FlyGuy', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 1, 'items': []}]"
EUW1_7316464274,7,8,0,1577.402587890625,58,[],"['TFT13_Ambassador', 'TFT13_Ambusher', 'TFT13_Hoverboard', 'TFT13_Scrap', 'TFT13_Watcher']","[{'character_id': 'TFT13_Blue', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Camille', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gremlin', 'tier': 2, 'items': []}, {'character_id': 'TFT13_FlyGuy', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 1, 'items': []}]"
EUW1_7316464274,1,10,3,2084.566650390625,180,[],"['TFT13_BloodHunter', 'TFT13_Bruiser', 'TFT13_Crime', 'TFT13_FormSwapper', 'TFT13_HighRoller', 'TFT13_Infused', 'TFT13_Pugilist']","[{'character_id': 'TFT13_Singed', 'tier': 1, 'items': []}, {'character_id': 'TFT13_RenataGlasc', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Chainsaw', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gremlin', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Silco', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Mordekaiser', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Lieutenant', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}]"
EUW1_7316464274,6,7,0,1780.1541748046875,79,[],"['TFT13_Family', 'TFT13_Pugilist', 'TFT13_Scrap', 'TFT13_Warband', 'TFT13_Watcher']","[{'character_id': 'TFT13_Darius', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Draven', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Blue', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Red', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Prime', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 1, 'items': []}]"
EUW1_7316464274,4,8,1,1997.702392578125,125,[],"['TFT13_BloodHunter', 'TFT13_MissMageTrait']","[{'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_LeBlanc', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}, {'character_id': 'TFT13_MissMage', 'tier': 1, 'items': []}]"
EUW1_7316464274,5,8,1,1938.4736328125,96,[],"['TFT13_BloodHunter', 'TFT13_Family', 'TFT13_HighRoller', 'TFT13_Pugilist', 'TFT13_Scrap', 'TFT13_Warband', 'TFT13_Watcher']","[{'character_id': 'TFT13_Darius', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Draven', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Blue', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Red', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Prime', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Lieutenant', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}]"
